country,store_code,store_name,account_group_name,year,amount_sum
TW,D02,Pop up,8. 통신비,2023,0.0
TW,D02,Pop up,8. 통신비,2024,0.0
TW,D02,Pop up,8. 통신비,2025,0.0
TW,D02,Pop up,8. 통신비,2026,0.0
TW,D02,Pop up,9. 광고선전비,2022,0.0
TW,D02,Pop up,9. 광고선전비,2023,0.0
TW,D02,Pop up,9. 광고선전비,2024,0.0
TW,D02,Pop up,9. 광고선전비,2025,62.14
TW,D02,Pop up,9. 광고선전비,2026,0.0
TW,D02,Pop up,Tag매출액,2022,0.0
TW,D02,Pop up,Tag매출액,2023,0.0
TW,D02,Pop up,Tag매출액,2024,0.0
TW,D02,Pop up,Tag매출액,2025,1183.73
TW,D02,Pop up,Tag매출액,2026,0.0
TW,D02,Pop up,매출원가합계,2022,0.0
TW,D02,Pop up,매출원가합계,2023,0.0
TW,D02,Pop up,매출원가합계,2024,0.0
TW,D02,Pop up,매출원가합계,2025,816.77
TW,D02,Pop up,매출원가합계,2026,0.0
TW,D02,Pop up,매출총이익,2022,0.0
TW,D02,Pop up,매출총이익,2023,0.0
TW,D02,Pop up,매출총이익,2024,0.0
TW,D02,Pop up,매출총이익,2025,568.84
TW,D02,Pop up,매출총이익,2026,0.0
TW,D02,Pop up,실매출액,2022,0.0
TW,D02,Pop up,실매출액,2023,0.0
TW,D02,Pop up,실매출액,2024,0.0
TW,D02,Pop up,실매출액,2025,977.22
TW,D02,Pop up,실매출액,2026,0.0
TW,D02,Pop up,영업이익,2022,0.0
TW,D02,Pop up,영업이익,2023,0.0
TW,D02,Pop up,영업이익,2024,0.0
TW,D02,Pop up,영업이익,2025,-555.28
TW,D02,Pop up,영업이익,2026,0.0
TW,D02,Pop up,판매관리비,2022,0.0
TW,D02,Pop up,판매관리비,2023,0.0
TW,D02,Pop up,판매관리비,2024,0.0
TW,D02,Pop up,판매관리비,2025,1124.12
TW,D02,Pop up,판매관리비,2026,0.0
TW,D02,Pop up,할인율,2022,0.0
TW,D02,Pop up,할인율,2023,0.0
TW,D02,Pop up,할인율,2024,0.0
TW,D02,Pop up,할인율,2025,0.37
TW,D02,Pop up,할인율,2026,0.0
TW,D03,SK Taichung,1. 급 여,2022,0.0
TW,D03,SK Taichung,1. 급 여,2023,0.0
TW,D03,SK Taichung,1. 급 여,2024,0.0
TW,D03,SK Taichung,1. 급 여,2025,371.34
TW,D03,SK Taichung,1. 급 여,2026,1098.27
TW,D03,SK Taichung,10. 지급수수료,2022,0.0
TW,D03,SK Taichung,10. 지급수수료,2023,0.0
TW,D03,SK Taichung,10. 지급수수료,2024,0.0
TW,D03,SK Taichung,10. 지급수수료,2025,35.05
TW,D03,SK Taichung,10. 지급수수료,2026,102.1
TW,D03,SK Taichung,11. 운반비,2022,0.0
TW,D03,SK Taichung,11. 운반비,2023,0.0
TW,D03,SK Taichung,11. 운반비,2024,0.0
TW,D03,SK Taichung,11. 운반비,2025,60.53
TW,D03,SK Taichung,11. 운반비,2026,201.45
TW,D03,SK Taichung,12. 기타 수수료(매장관리비 외),2022,0.0
TW,D03,SK Taichung,12. 기타 수수료(매장관리비 외),2023,0.0
TW,D03,SK Taichung,12. 기타 수수료(매장관리비 외),2024,0.0
TW,D03,SK Taichung,12. 기타 수수료(매장관리비 외),2025,101.34
TW,D03,SK Taichung,12. 기타 수수료(매장관리비 외),2026,121.25
TW,D03,SK Taichung,13. 보험료,2022,0.0
TW,D03,SK Taichung,13. 보험료,2023,0.0
TW,D03,SK Taichung,13. 보험료,2024,0.0
TW,D03,SK Taichung,13. 보험료,2025,19.72
TW,D03,SK Taichung,13. 보험료,2026,63.54
TW,D03,SK Taichung,14. 감가상각비,2022,0.0
TW,D03,SK Taichung,14. 감가상각비,2023,0.0
TW,D03,SK Taichung,14. 감가상각비,2024,0.0
TW,D03,SK Taichung,14. 감가상각비,2025,247.83
TW,D03,SK Taichung,14. 감가상각비,2026,937.58
TW,D03,SK Taichung,2. TRAVEL & MEAL,2022,0.0
TW,D03,SK Taichung,2. TRAVEL & MEAL,2023,0.0
TW,D03,SK Taichung,2. TRAVEL & MEAL,2024,0.0
TW,D03,SK Taichung,2. TRAVEL & MEAL,2025,8.24
TW,D03,SK Taichung,2. TRAVEL & MEAL,2026,24.82
TW,D03,SK Taichung,3. 피복비(유니폼),2022,0.0
TW,D03,SK Taichung,3. 피복비(유니폼),2023,0.0
TW,D03,SK Taichung,3. 피복비(유니폼),2024,0.0
TW,D03,SK Taichung,3. 피복비(유니폼),2025,3.25
TW,D03,SK Taichung,3. 피복비(유니폼),2026,5.65
TW,D03,SK Taichung,4. 임차료,2022,0.0
TW,D03,SK Taichung,4. 임차료,2023,0.0
TW,D03,SK Taichung,4. 임차료,2024,0.0
TW,D03,SK Taichung,4. 임차료,2025,853.57
TW,D03,SK Taichung,4. 임차료,2026,3095.3
TW,D03,SK Taichung,5. 유지보수비,2022,0.0
TW,D03,SK Taichung,5. 유지보수비,2023,0.0
TW,D03,SK Taichung,5. 유지보수비,2024,0.0
TW,D03,SK Taichung,5. 유지보수비,2025,54.65
TW,D03,SK Taichung,5. 유지보수비,2026,77.08
TW,D03,SK Taichung,6. 수도광열비,2022,0.0
TW,D03,SK Taichung,6. 수도광열비,2023,0.0
TW,D03,SK Taichung,6. 수도광열비,2024,0.0
TW,D03,SK Taichung,6. 수도광열비,2025,0.12
TW,D03,SK Taichung,6. 수도광열비,2026,0.12
TW,D03,SK Taichung,7. 소모품비,2022,0.0
TW,D03,SK Taichung,7. 소모품비,2023,0.0
TW,D03,SK Taichung,7. 소모품비,2024,0.0
TW,D03,SK Taichung,7. 소모품비,2025,6.24
TW,D03,SK Taichung,7. 소모품비,2026,37.68
TW,D03,SK Taichung,8. 통신비,2022,0.0
TW,D03,SK Taichung,8. 통신비,2023,0.0
TW,D03,SK Taichung,8. 통신비,2024,0.0
TW,D03,SK Taichung,8. 통신비,2025,1.41
TW,D03,SK Taichung,8. 통신비,2026,6.08
TW,D03,SK Taichung,9. 광고선전비,2022,0.0
TW,D03,SK Taichung,9. 광고선전비,2023,0.0
TW,D03,SK Taichung,9. 광고선전비,2024,0.0
TW,D03,SK Taichung,9. 광고선전비,2025,52.96
TW,D03,SK Taichung,9. 광고선전비,2026,128.5
TW,D03,SK Taichung,Tag매출액,2022,0.0
TW,D03,SK Taichung,Tag매출액,2023,0.0
TW,D03,SK Taichung,Tag매출액,2024,0.0
TW,D03,SK Taichung,Tag매출액,2025,2310.16
TW,D03,SK Taichung,Tag매출액,2026,7622.74
TW,D03,SK Taichung,매출원가합계,2022,0.0
TW,D03,SK Taichung,매출원가합계,2023,0.0
TW,D03,SK Taichung,매출원가합계,2024,0.0
TW,D03,SK Taichung,매출원가합계,2025,1594.01
TW,D03,SK Taichung,매출원가합계,2026,5259.69
TW,D03,SK Taichung,매출총이익,2022,0.0
TW,D03,SK Taichung,매출총이익,2023,0.0
TW,D03,SK Taichung,매출총이익,2024,0.0
TW,D03,SK Taichung,매출총이익,2025,1019.36
TW,D03,SK Taichung,매출총이익,2026,3812.57
TW,D03,SK Taichung,실매출액,2022,0.0
TW,D03,SK Taichung,실매출액,2023,0.0
TW,D03,SK Taichung,실매출액,2024,0.0
TW,D03,SK Taichung,실매출액,2025,1816.36
TW,D03,SK Taichung,실매출액,2026,6442.41
TW,D03,SK Taichung,영업이익,2022,0.0
TW,D03,SK Taichung,영업이익,2023,0.0
TW,D03,SK Taichung,영업이익,2024,0.0
TW,D03,SK Taichung,영업이익,2025,-184.44
TW,D03,SK Taichung,영업이익,2026,9.92
TW,D03,SK Taichung,판매관리비,2022,0.0
TW,D03,SK Taichung,판매관리비,2023,0.0
TW,D03,SK Taichung,판매관리비,2024,0.0
TW,D03,SK Taichung,판매관리비,2025,1203.8
TW,D03,SK Taichung,판매관리비,2026,3802.65
TW,D03,SK Taichung,할인율,2022,0.0
TW,D03,SK Taichung,할인율,2023,0.0
TW,D03,SK Taichung,할인율,2024,0.0
TW,D03,SK Taichung,할인율,2025,0.62
TW,D03,SK Taichung,할인율,2026,1.0
TW,D04,SOGO Garden City,1. 급 여,2022,0.0
TW,D04,SOGO Garden City,1. 급 여,2023,0.0
TW,D04,SOGO Garden City,1. 급 여,2024,0.0
TW,D04,SOGO Garden City,1. 급 여,2025,471.32
TW,D04,SOGO Garden City,1. 급 여,2026,847.03
TW,D04,SOGO Garden City,10. 지급수수료,2022,0.0
TW,D04,SOGO Garden City,10. 지급수수료,2023,0.0
TW,D04,SOGO Garden City,10. 지급수수료,2024,0.0
TW,D04,SOGO Garden City,10. 지급수수료,2025,14.12
TW,D04,SOGO Garden City,10. 지급수수료,2026,48.73
TW,D04,SOGO Garden City,11. 운반비,2022,0.0
TW,D04,SOGO Garden City,11. 운반비,2023,0.0
TW,D04,SOGO Garden City,11. 운반비,2024,0.0
TW,D04,SOGO Garden City,11. 운반비,2025,88.03
TW,D04,SOGO Garden City,11. 운반비,2026,90.79
TW,D04,SOGO Garden City,12. 기타 수수료(매장관리비 외),2022,0.0
TW,D04,SOGO Garden City,12. 기타 수수료(매장관리비 외),2023,0.0
TW,D04,SOGO Garden City,12. 기타 수수료(매장관리비 외),2024,0.0
TW,D04,SOGO Garden City,12. 기타 수수료(매장관리비 외),2025,30.52
TW,D04,SOGO Garden City,12. 기타 수수료(매장관리비 외),2026,40.01
TW,D04,SOGO Garden City,13. 보험료,2022,0.0
TW,D04,SOGO Garden City,13. 보험료,2023,0.0
TW,D04,SOGO Garden City,13. 보험료,2024,0.0
TW,D04,SOGO Garden City,13. 보험료,2025,33.21
TW,D04,SOGO Garden City,13. 보험료,2026,60.93
TW,D04,SOGO Garden City,14. 감가상각비,2022,0.0
TW,D04,SOGO Garden City,14. 감가상각비,2023,0.0
TW,D04,SOGO Garden City,14. 감가상각비,2024,0.0
TW,D04,SOGO Garden City,14. 감가상각비,2025,386.94
TW,D04,SOGO Garden City,14. 감가상각비,2026,676.96
TW,D04,SOGO Garden City,2. TRAVEL & MEAL,2022,0.0
TW,D04,SOGO Garden City,2. TRAVEL & MEAL,2023,0.0
TW,D04,SOGO Garden City,2. TRAVEL & MEAL,2024,0.0
TW,D04,SOGO Garden City,2. TRAVEL & MEAL,2025,9.19
TW,D04,SOGO Garden City,2. TRAVEL & MEAL,2026,12.61
TW,D04,SOGO Garden City,3. 피복비(유니폼),2022,0.0
TW,D04,SOGO Garden City,3. 피복비(유니폼),2023,0.0
TW,D04,SOGO Garden City,3. 피복비(유니폼),2024,0.0
TW,D04,SOGO Garden City,3. 피복비(유니폼),2025,3.98
TW,D04,SOGO Garden City,3. 피복비(유니폼),2026,4.11
TW,D04,SOGO Garden City,4. 임차료,2022,0.0
TW,D04,SOGO Garden City,4. 임차료,2023,0.0
TW,D04,SOGO Garden City,4. 임차료,2024,0.0
TW,D04,SOGO Garden City,4. 임차료,2025,360.91
TW,D04,SOGO Garden City,4. 임차료,2026,998.42
TW,D04,SOGO Garden City,5. 유지보수비,2022,0.0
TW,D04,SOGO Garden City,5. 유지보수비,2023,0.0
TW,D04,SOGO Garden City,5. 유지보수비,2024,0.0
TW,D04,SOGO Garden City,5. 유지보수비,2025,139.16
TW,D04,SOGO Garden City,5. 유지보수비,2026,159.18
TW,D04,SOGO Garden City,6. 수도광열비,2022,0.0
TW,D04,SOGO Garden City,6. 수도광열비,2023,0.0
TW,D04,SOGO Garden City,6. 수도광열비,2024,0.0
TW,D04,SOGO Garden City,6. 수도광열비,2025,0.0
TW,D04,SOGO Garden City,6. 수도광열비,2026,0.0
TW,D04,SOGO Garden City,7. 소모품비,2022,0.0
TW,D04,SOGO Garden City,7. 소모품비,2023,0.0
TW,D04,SOGO Garden City,7. 소모품비,2024,0.0
TW,D04,SOGO Garden City,7. 소모품비,2025,14.2
TW,D04,SOGO Garden City,7. 소모품비,2026,9.53
TW,D04,SOGO Garden City,8. 통신비,2022,0.0
TW,D04,SOGO Garden City,8. 통신비,2023,0.0
TW,D04,SOGO Garden City,8. 통신비,2024,0.0
TW,D04,SOGO Garden City,8. 통신비,2025,3.27
TW,D04,SOGO Garden City,8. 통신비,2026,5.53
TW,D04,SOGO Garden City,9. 광고선전비,2022,0.0
TW,D04,SOGO Garden City,9. 광고선전비,2023,0.0
TW,D04,SOGO Garden City,9. 광고선전비,2024,0.0
TW,D04,SOGO Garden City,9. 광고선전비,2025,65.56
TW,D04,SOGO Garden City,9. 광고선전비,2026,34.85
TW,D04,SOGO Garden City,Tag매출액,2022,0.0
TW,D04,SOGO Garden City,Tag매출액,2023,0.0
TW,D04,SOGO Garden City,Tag매출액,2024,0.0
TW,D04,SOGO Garden City,Tag매출액,2025,1066.52
TW,D04,SOGO Garden City,Tag매출액,2026,2927.63
TW,D04,SOGO Garden City,매출원가합계,2022,0.0
TW,D04,SOGO Garden City,매출원가합계,2023,0.0
TW,D04,SOGO Garden City,매출원가합계,2024,0.0
TW,D04,SOGO Garden City,매출원가합계,2025,735.9
TW,D04,SOGO Garden City,매출원가합계,2026,2020.06
TW,D04,SOGO Garden City,매출총이익,2022,0.0
TW,D04,SOGO Garden City,매출총이익,2023,0.0
TW,D04,SOGO Garden City,매출총이익,2024,0.0
TW,D04,SOGO Garden City,매출총이익,2025,525.05
TW,D04,SOGO Garden City,매출총이익,2026,1474.48
TW,D04,SOGO Garden City,실매출액,2022,0.0
TW,D04,SOGO Garden City,실매출액,2023,0.0
TW,D04,SOGO Garden City,실매출액,2024,0.0
TW,D04,SOGO Garden City,실매출액,2025,893.0
TW,D04,SOGO Garden City,실매출액,2026,2484.52
TW,D04,SOGO Garden City,영업이익,2022,0.0
TW,D04,SOGO Garden City,영업이익,2023,0.0
TW,D04,SOGO Garden City,영업이익,2024,0.0
TW,D04,SOGO Garden City,영업이익,2025,-679.25
TW,D04,SOGO Garden City,영업이익,2026,-591.48
TW,D04,SOGO Garden City,판매관리비,2022,0.0
TW,D04,SOGO Garden City,판매관리비,2023,0.0
TW,D04,SOGO Garden City,판매관리비,2024,0.0
TW,D04,SOGO Garden City,판매관리비,2025,1204.31
TW,D04,SOGO Garden City,판매관리비,2026,2065.97
TW,D04,SOGO Garden City,할인율,2022,0.0
TW,D04,SOGO Garden City,할인율,2023,0.0
TW,D04,SOGO Garden City,할인율,2024,0.0
TW,D04,SOGO Garden City,할인율,2025,0.92
TW,D04,SOGO Garden City,할인율,2026,1.0
TW,D05,TAIMALL,1. 급 여,2022,0.0
TW,D05,TAIMALL,1. 급 여,2023,0.0
TW,D05,TAIMALL,1. 급 여,2024,0.0
TW,D05,TAIMALL,1. 급 여,2025,0.0
TW,D05,TAIMALL,1. 급 여,2026,353.7
TW,D05,TAIMALL,10. 지급수수료,2022,0.0
TW,D05,TAIMALL,10. 지급수수료,2023,0.0
TW,D05,TAIMALL,10. 지급수수료,2024,0.0
TW,D05,TAIMALL,10. 지급수수료,2025,0.0
TW,D05,TAIMALL,10. 지급수수료,2026,37.95
TW,D05,TAIMALL,11. 운반비,2022,0.0
TW,D05,TAIMALL,11. 운반비,2023,0.0
TW,D05,TAIMALL,11. 운반비,2024,0.0
TW,D05,TAIMALL,11. 운반비,2025,0.0
TW,D05,TAIMALL,11. 운반비,2026,77.67
TW,D05,TAIMALL,12. 기타 수수료(매장관리비 외),2022,0.0
TW,D05,TAIMALL,12. 기타 수수료(매장관리비 외),2023,0.0
TW,D05,TAIMALL,12. 기타 수수료(매장관리비 외),2024,0.0
TW,D05,TAIMALL,12. 기타 수수료(매장관리비 외),2025,0.0
TW,D05,TAIMALL,12. 기타 수수료(매장관리비 외),2026,28.27
TW,D05,TAIMALL,13. 보험료,2022,0.0
TW,D05,TAIMALL,13. 보험료,2023,0.0
TW,D05,TAIMALL,13. 보험료,2024,0.0
TW,D05,TAIMALL,13. 보험료,2025,0.0
TW,D05,TAIMALL,13. 보험료,2026,21.31
TW,D05,TAIMALL,14. 감가상각비,2022,0.0
TW,D05,TAIMALL,14. 감가상각비,2023,0.0
TW,D05,TAIMALL,14. 감가상각비,2024,0.0
TW,D05,TAIMALL,14. 감가상각비,2025,0.0
TW,D05,TAIMALL,14. 감가상각비,2026,169.29
TW,D05,TAIMALL,2. TRAVEL & MEAL,2022,0.0
TW,D05,TAIMALL,2. TRAVEL & MEAL,2023,0.0
TW,D05,TAIMALL,2. TRAVEL & MEAL,2024,0.0
TW,D05,TAIMALL,2. TRAVEL & MEAL,2025,0.0
TW,D05,TAIMALL,2. TRAVEL & MEAL,2026,7.55
TW,D05,TAIMALL,3. 피복비(유니폼),2022,0.0
TW,D05,TAIMALL,3. 피복비(유니폼),2023,0.0
TW,D05,TAIMALL,3. 피복비(유니폼),2024,0.0
TW,D05,TAIMALL,3. 피복비(유니폼),2025,0.0
TW,D05,TAIMALL,3. 피복비(유니폼),2026,4.13
TW,D05,TAIMALL,4. 임차료,2022,0.0
TW,D05,TAIMALL,4. 임차료,2023,0.0
TW,D05,TAIMALL,4. 임차료,2024,0.0
TW,D05,TAIMALL,4. 임차료,2025,0.0
TW,D05,TAIMALL,4. 임차료,2026,607.14
TW,D05,TAIMALL,5. 유지보수비,2022,0.0
TW,D05,TAIMALL,5. 유지보수비,2023,0.0
TW,D05,TAIMALL,5. 유지보수비,2024,0.0
TW,D05,TAIMALL,5. 유지보수비,2025,0.0
TW,D05,TAIMALL,5. 유지보수비,2026,3.38
TW,D05,TAIMALL,6. 수도광열비,2022,0.0
TW,D05,TAIMALL,6. 수도광열비,2023,0.0
TW,D05,TAIMALL,6. 수도광열비,2024,0.0
TW,D05,TAIMALL,6. 수도광열비,2025,0.0
TW,D05,TAIMALL,6. 수도광열비,2026,21.12
TW,D05,TAIMALL,7. 소모품비,2022,0.0
TW,D05,TAIMALL,7. 소모품비,2023,0.0
TW,D05,TAIMALL,7. 소모품비,2024,0.0
TW,D05,TAIMALL,7. 소모품비,2025,0.0
TW,D05,TAIMALL,7. 소모품비,2026,15.07
TW,D05,TAIMALL,8. 통신비,2022,0.0
TW,D05,TAIMALL,8. 통신비,2023,0.0
TW,D05,TAIMALL,8. 통신비,2024,0.0
TW,D05,TAIMALL,8. 통신비,2025,0.0
TW,D05,TAIMALL,8. 통신비,2026,1.6
TW,D05,TAIMALL,9. 광고선전비,2022,0.0
TW,D05,TAIMALL,9. 광고선전비,2023,0.0
TW,D05,TAIMALL,9. 광고선전비,2024,0.0
TW,D05,TAIMALL,9. 광고선전비,2025,0.0
TW,D05,TAIMALL,9. 광고선전비,2026,45.06
TW,D05,TAIMALL,Tag매출액,2022,0.0
TW,D05,TAIMALL,Tag매출액,2023,0.0
TW,D05,TAIMALL,Tag매출액,2024,0.0
TW,D05,TAIMALL,Tag매출액,2025,0.0
TW,D05,TAIMALL,Tag매출액,2026,2361.11
TW,D05,TAIMALL,매출원가합계,2022,0.0
TW,D05,TAIMALL,매출원가합계,2023,0.0
TW,D05,TAIMALL,매출원가합계,2024,0.0
TW,D05,TAIMALL,매출원가합계,2025,0.0
TW,D05,TAIMALL,매출원가합계,2026,1629.17
TW,D05,TAIMALL,매출총이익,2022,0.0
TW,D05,TAIMALL,매출총이익,2023,0.0
TW,D05,TAIMALL,매출총이익,2024,0.0
TW,D05,TAIMALL,매출총이익,2025,0.0
TW,D05,TAIMALL,매출총이익,2026,1209.23
TW,D05,TAIMALL,실매출액,2022,0.0
TW,D05,TAIMALL,실매출액,2023,0.0
TW,D05,TAIMALL,실매출액,2024,0.0
TW,D05,TAIMALL,실매출액,2025,0.0
TW,D05,TAIMALL,실매출액,2026,2023.81
TW,D05,TAIMALL,영업이익,2022,0.0
TW,D05,TAIMALL,영업이익,2023,0.0
TW,D05,TAIMALL,영업이익,2024,0.0
TW,D05,TAIMALL,영업이익,2025,0.0
TW,D05,TAIMALL,영업이익,2026,296.4
TW,D05,TAIMALL,판매관리비,2022,0.0
TW,D05,TAIMALL,판매관리비,2023,0.0
TW,D05,TAIMALL,판매관리비,2024,0.0
TW,D05,TAIMALL,판매관리비,2025,0.0
TW,D05,TAIMALL,판매관리비,2026,912.83
TW,D05,TAIMALL,할인율,2022,0.0
TW,D05,TAIMALL,할인율,2023,0.0
TW,D05,TAIMALL,할인율,2024,0.0
TW,D05,TAIMALL,할인율,2025,0.0
TW,D05,TAIMALL,할인율,2026,1.2
TW,D06,Hanshin Arena TC,1. 급 여,2022,0.0
TW,D06,Hanshin Arena TC,1. 급 여,2023,0.0
TW,D06,Hanshin Arena TC,1. 급 여,2024,0.0
TW,D06,Hanshin Arena TC,1. 급 여,2025,0.0
TW,D06,Hanshin Arena TC,1. 급 여,2026,1093.76
TW,D06,Hanshin Arena TC,10. 지급수수료,2022,0.0
TW,D06,Hanshin Arena TC,10. 지급수수료,2023,0.0
TW,D06,Hanshin Arena TC,10. 지급수수료,2024,0.0
TW,D06,Hanshin Arena TC,10. 지급수수료,2025,0.0
TW,D06,Hanshin Arena TC,10. 지급수수료,2026,144.54
TW,D06,Hanshin Arena TC,11. 운반비,2022,0.0
TW,D06,Hanshin Arena TC,11. 운반비,2023,0.0
TW,D06,Hanshin Arena TC,11. 운반비,2024,0.0
TW,D06,Hanshin Arena TC,11. 운반비,2025,0.0
TW,D06,Hanshin Arena TC,11. 운반비,2026,314.69
TW,D06,Hanshin Arena TC,12. 기타 수수료(매장관리비 외),2022,0.0
TW,D06,Hanshin Arena TC,12. 기타 수수료(매장관리비 외),2023,0.0
TW,D06,Hanshin Arena TC,12. 기타 수수료(매장관리비 외),2024,0.0
TW,D06,Hanshin Arena TC,12. 기타 수수료(매장관리비 외),2025,0.0
TW,D06,Hanshin Arena TC,12. 기타 수수료(매장관리비 외),2026,47.61
TW,D06,Hanshin Arena TC,13. 보험료,2022,0.0
TW,D06,Hanshin Arena TC,13. 보험료,2023,0.0
TW,D06,Hanshin Arena TC,13. 보험료,2024,0.0
TW,D06,Hanshin Arena TC,13. 보험료,2025,0.0
TW,D06,Hanshin Arena TC,13. 보험료,2026,58.89
TW,D06,Hanshin Arena TC,14. 감가상각비,2022,0.0
TW,D06,Hanshin Arena TC,14. 감가상각비,2023,0.0
TW,D06,Hanshin Arena TC,14. 감가상각비,2024,0.0
TW,D06,Hanshin Arena TC,14. 감가상각비,2025,0.0
TW,D06,Hanshin Arena TC,14. 감가상각비,2026,448.0
TW,D06,Hanshin Arena TC,2. TRAVEL & MEAL,2022,0.0
TW,D06,Hanshin Arena TC,2. TRAVEL & MEAL,2023,0.0
TW,D06,Hanshin Arena TC,2. TRAVEL & MEAL,2024,0.0
TW,D06,Hanshin Arena TC,2. TRAVEL & MEAL,2025,0.0
TW,D06,Hanshin Arena TC,2. TRAVEL & MEAL,2026,19.78
TW,D06,Hanshin Arena TC,3. 피복비(유니폼),2022,0.0
TW,D06,Hanshin Arena TC,3. 피복비(유니폼),2023,0.0
TW,D06,Hanshin Arena TC,3. 피복비(유니폼),2024,0.0
TW,D06,Hanshin Arena TC,3. 피복비(유니폼),2025,0.0
TW,D06,Hanshin Arena TC,3. 피복비(유니폼),2026,4.41
TW,D06,Hanshin Arena TC,4. 임차료,2022,0.0
TW,D06,Hanshin Arena TC,4. 임차료,2023,0.0
TW,D06,Hanshin Arena TC,4. 임차료,2024,0.0
TW,D06,Hanshin Arena TC,4. 임차료,2025,0.0
TW,D06,Hanshin Arena TC,4. 임차료,2026,1660.0
TW,D06,Hanshin Arena TC,5. 유지보수비,2022,0.0
TW,D06,Hanshin Arena TC,5. 유지보수비,2023,0.0
TW,D06,Hanshin Arena TC,5. 유지보수비,2024,0.0
TW,D06,Hanshin Arena TC,5. 유지보수비,2025,0.0
TW,D06,Hanshin Arena TC,5. 유지보수비,2026,23.93
TW,D06,Hanshin Arena TC,6. 수도광열비,2022,0.0
TW,D06,Hanshin Arena TC,6. 수도광열비,2023,0.0
TW,D06,Hanshin Arena TC,6. 수도광열비,2024,0.0
TW,D06,Hanshin Arena TC,6. 수도광열비,2025,0.0
TW,D06,Hanshin Arena TC,6. 수도광열비,2026,8.26
TW,D06,Hanshin Arena TC,7. 소모품비,2022,0.0
TW,D06,Hanshin Arena TC,7. 소모품비,2023,0.0
TW,D06,Hanshin Arena TC,7. 소모품비,2024,0.0
TW,D06,Hanshin Arena TC,7. 소모품비,2025,0.0
TW,D06,Hanshin Arena TC,7. 소모품비,2026,57.3
TW,D06,Hanshin Arena TC,8. 통신비,2022,0.0
TW,D06,Hanshin Arena TC,8. 통신비,2023,0.0
TW,D06,Hanshin Arena TC,8. 통신비,2024,0.0
TW,D06,Hanshin Arena TC,8. 통신비,2025,0.0
TW,D06,Hanshin Arena TC,8. 통신비,2026,4.82
TW,D06,Hanshin Arena TC,9. 광고선전비,2022,0.0
TW,D06,Hanshin Arena TC,9. 광고선전비,2023,0.0
TW,D06,Hanshin Arena TC,9. 광고선전비,2024,0.0
TW,D06,Hanshin Arena TC,9. 광고선전비,2025,0.0
TW,D06,Hanshin Arena TC,9. 광고선전비,2026,61.15
TW,D06,Hanshin Arena TC,Tag매출액,2022,0.0
TW,D06,Hanshin Arena TC,Tag매출액,2023,0.0
TW,D06,Hanshin Arena TC,Tag매출액,2024,0.0
TW,D06,Hanshin Arena TC,Tag매출액,2025,0.0
TW,D06,Hanshin Arena TC,Tag매출액,2026,4611.11
TW,D06,Hanshin Arena TC,매출원가합계,2022,0.0
TW,D06,Hanshin Arena TC,매출원가합계,2023,0.0
TW,D06,Hanshin Arena TC,매출원가합계,2024,0.0
TW,D06,Hanshin Arena TC,매출원가합계,2025,0.0
TW,D06,Hanshin Arena TC,매출원가합계,2026,3181.67
TW,D06,Hanshin Arena TC,매출총이익,2022,0.0
TW,D06,Hanshin Arena TC,매출총이익,2023,0.0
TW,D06,Hanshin Arena TC,매출총이익,2024,0.0
TW,D06,Hanshin Arena TC,매출총이익,2025,0.0
TW,D06,Hanshin Arena TC,매출총이익,2026,2361.55
TW,D06,Hanshin Arena TC,실매출액,2022,0.0
TW,D06,Hanshin Arena TC,실매출액,2023,0.0
TW,D06,Hanshin Arena TC,실매출액,2024,0.0
TW,D06,Hanshin Arena TC,실매출액,2025,0.0
TW,D06,Hanshin Arena TC,실매출액,2026,3952.38
TW,D06,Hanshin Arena TC,영업이익,2022,0.0
TW,D06,Hanshin Arena TC,영업이익,2023,0.0
TW,D06,Hanshin Arena TC,영업이익,2024,0.0
TW,D06,Hanshin Arena TC,영업이익,2025,0.0
TW,D06,Hanshin Arena TC,영업이익,2026,-208.71
TW,D06,Hanshin Arena TC,판매관리비,2022,0.0
TW,D06,Hanshin Arena TC,판매관리비,2023,0.0
TW,D06,Hanshin Arena TC,판매관리비,2024,0.0
TW,D06,Hanshin Arena TC,판매관리비,2025,0.0
TW,D06,Hanshin Arena TC,판매관리비,2026,2570.26
TW,D06,Hanshin Arena TC,할인율,2022,0.0
TW,D06,Hanshin Arena TC,할인율,2023,0.0
TW,D06,Hanshin Arena TC,할인율,2024,0.0
TW,D06,Hanshin Arena TC,할인율,2025,0.0
TW,D06,Hanshin Arena TC,할인율,2026,1.2
TW,DE1,Momo,1. 급 여,2022,0.0
TW,DE1,Momo,1. 급 여,2023,0.0
TW,DE1,Momo,1. 급 여,2024,0.0
TW,DE1,Momo,1. 급 여,2025,0.0
TW,DE1,Momo,1. 급 여,2026,0.0
TW,DE1,Momo,10. 지급수수료,2022,0.0
TW,DE1,Momo,10. 지급수수료,2023,0.0
TW,DE1,Momo,10. 지급수수료,2024,78.3
TW,DE1,Momo,10. 지급수수료,2025,0.0
TW,DE1,Momo,10. 지급수수료,2026,0.0
TW,DE1,Momo,11. 운반비,2022,0.0
TW,DE1,Momo,11. 운반비,2023,0.0
TW,DE1,Momo,11. 운반비,2024,76.62
TW,DE1,Momo,11. 운반비,2025,280.92
TW,DE1,Momo,11. 운반비,2026,490.95
