brand,country,channel,store_code,store_name,expense_category,account_name,account_name_en,account_name_clean,account_level,parent_account_name,account_group_name,year,amount,source_column,source_row
M,TW,리테일,T12,Taimall,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2024,30.58731066593189,24년 합계,1522
M,TW,리테일,T12,Taimall,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2025,42.16106655030518,25년 합계,1522
M,TW,리테일,T12,Taimall,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2026,49.68145542650887,26년 합계,1522
M,TW,리테일,T12,Taimall,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2022,2.016820190003569,22년 합계,1523
M,TW,리테일,T12,Taimall,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2023,6.621081998266283,23년 합계,1523
M,TW,리테일,T12,Taimall,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2024,6.192156432103756,24년 합계,1523
M,TW,리테일,T12,Taimall,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2025,6.163496291307533,25년 합계,1523
M,TW,리테일,T12,Taimall,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2026,6.324878577109471,26년 합계,1523
M,TW,리테일,T12,Taimall,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2022,38.7127264390476,22년 합계,1524
M,TW,리테일,T12,Taimall,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2023,67.38845341054756,23년 합계,1524
M,TW,리테일,T12,Taimall,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2024,77.1342068662498,24년 합계,1524
M,TW,리테일,T12,Taimall,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2025,89.9308636651333,25년 합계,1524
M,TW,리테일,T12,Taimall,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2026,98.24025622460758,26년 합계,1524
M,TW,리테일,T12,Taimall,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2022,39.22803874169372,22년 합계,1525
M,TW,리테일,T12,Taimall,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2023,111.35704484563041,23년 합계,1525
M,TW,리테일,T12,Taimall,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2024,89.11727058168121,24년 합계,1525
M,TW,리테일,T12,Taimall,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2025,113.60986451015094,25년 합계,1525
M,TW,리테일,T12,Taimall,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2026,122.20979502742844,26년 합계,1525
M,TW,리테일,T12,Taimall,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2022,94.4881567410479,22년 합계,1526
M,TW,리테일,T12,Taimall,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2023,333.9804738361423,23년 합계,1526
M,TW,리테일,T12,Taimall,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2024,259.78813354976944,24년 합계,1526
M,TW,리테일,T12,Taimall,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2025,268.9298848095041,25년 합계,1526
M,TW,리테일,T12,Taimall,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2026,284.2763469205493,26년 합계,1526
M,TW,리테일,T12,Taimall,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2022,42.5646109141585,22년 합계,1527
M,TW,리테일,T12,Taimall,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2023,83.31306084453823,23년 합계,1527
M,TW,리테일,T12,Taimall,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2024,89.47737615383744,24년 합계,1527
M,TW,리테일,T12,Taimall,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2025,100.9797685234318,25년 합계,1527
M,TW,리테일,T12,Taimall,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2026,99.63975145171773,26년 합계,1527
M,TW,리테일,T12,Taimall,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2022,16.95972002515253,22년 합계,1528
M,TW,리테일,T12,Taimall,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,68.1235075526996,23년 합계,1528
M,TW,리테일,T12,Taimall,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,58.789438609634985,24년 합계,1528
M,TW,리테일,T12,Taimall,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,82.45535088823772,25년 합계,1528
M,TW,리테일,T12,Taimall,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,85.73920737269304,26년 합계,1528
M,TW,리테일,T12,Taimall,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,109.32059069016503,22년 합계,1529
M,TW,리테일,T12,Taimall,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,423.210292342525,23년 합계,1529
M,TW,리테일,T12,Taimall,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,408.5654890333297,24년 합계,1529
M,TW,리테일,T12,Taimall,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,280.2669931910783,25년 합계,1529
M,TW,리테일,T12,Taimall,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,0,26년 합계,1529
M,TW,리테일,T12,Taimall,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,548.2280794211518,22년 합계,1530
M,TW,리테일,T12,Taimall,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,1457.485056433949,23년 합계,1530
M,TW,리테일,T12,Taimall,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,1153.8038977123897,24년 합계,1530
M,TW,리테일,T12,Taimall,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,1378.025285687054,25년 합계,1530
M,TW,리테일,T12,Taimall,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,1997.0044570942086,26년 합계,1530
M,TW,리테일,T13,SKM Tainan,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,2155.4867706531163,22년 합계,1532
M,TW,리테일,T13,SKM Tainan,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2023,6846.956700149493,23년 합계,1532
M,TW,리테일,T13,SKM Tainan,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2024,5307.136589400714,24년 합계,1532
M,TW,리테일,T13,SKM Tainan,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2025,6362.3531312315445,25년 합계,1532
M,TW,리테일,T13,SKM Tainan,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2026,7316.317967824581,26년 합계,1532
M,TW,리테일,T13,SKM Tainan,직접비,할인율,Discount Rate,할인율,parent,,할인율,2022,0.11357050910443078,22년 합계,1533
M,TW,리테일,T13,SKM Tainan,직접비,할인율,Discount Rate,할인율,parent,,할인율,2023,0.12481299653743756,23년 합계,1533
M,TW,리테일,T13,SKM Tainan,직접비,할인율,Discount Rate,할인율,parent,,할인율,2024,0,24년 합계,1533
M,TW,리테일,T13,SKM Tainan,직접비,할인율,Discount Rate,할인율,parent,,할인율,2025,0.14462010180721618,25년 합계,1533
M,TW,리테일,T13,SKM Tainan,직접비,할인율,Discount Rate,할인율,parent,,할인율,2026,0,26년 합계,1533
M,TW,리테일,T13,SKM Tainan,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2022,1819.7019435639775,22년 합계,1534
M,TW,리테일,T13,SKM Tainan,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2023,5707.01668308738,23년 합계,1534
M,TW,리테일,T13,SKM Tainan,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2024,4399.535655969813,24년 합계,1534
M,TW,리테일,T13,SKM Tainan,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2025,5183.07521300893,25년 합계,1534
M,TW,리테일,T13,SKM Tainan,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2026,6009.361918060838,26년 합계,1534
M,TW,리테일,T13,SKM Tainan,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2022,646.6460311959348,22년 합계,1535
M,TW,리테일,T13,SKM Tainan,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2023,2054.0870100448474,23년 합계,1535
M,TW,리테일,T13,SKM Tainan,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2024,1592.1409768202138,24년 합계,1535
M,TW,리테일,T13,SKM Tainan,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2025,1908.7059393694633,25년 합계,1535
M,TW,리테일,T13,SKM Tainan,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2026,2194.895390347374,26년 합계,1535
M,TW,리테일,T13,SKM Tainan,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2022,96.99690467939021,22년 합계,1536
M,TW,리테일,T13,SKM Tainan,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2023,308.1130515067272,23년 합계,1536
M,TW,리테일,T13,SKM Tainan,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2024,238.8211465230321,24년 합계,1536
M,TW,리테일,T13,SKM Tainan,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2025,286.30589090541946,25년 합계,1536
M,TW,리테일,T13,SKM Tainan,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2026,329.234308552106,26년 합계,1536
M,TW,리테일,T13,SKM Tainan,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2022,743.6429358753251,22년 합계,1537
M,TW,리테일,T13,SKM Tainan,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2023,2362.2000615515744,23년 합계,1537
M,TW,리테일,T13,SKM Tainan,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2024,1830.9621233432463,24년 합계,1537
M,TW,리테일,T13,SKM Tainan,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2025,2195.011830274883,25년 합계,1537
M,TW,리테일,T13,SKM Tainan,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2026,2524.12969889948,26년 합계,1537
M,TW,리테일,T13,SKM Tainan,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2022,1076.0590076886524,22년 합계,1538
M,TW,리테일,T13,SKM Tainan,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2023,3344.816621535805,23년 합계,1538
M,TW,리테일,T13,SKM Tainan,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2024,2568.5735326265667,24년 합계,1538
M,TW,리테일,T13,SKM Tainan,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2025,2988.063382734048,25년 합계,1538
M,TW,리테일,T13,SKM Tainan,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2026,3485.2322191613584,26년 합계,1538
M,TW,리테일,T13,SKM Tainan,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2022,870.7897972298229,22년 합계,1539
M,TW,리테일,T13,SKM Tainan,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2023,2777.995652537945,23년 합계,1539
M,TW,리테일,T13,SKM Tainan,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2024,2173.499097852185,24년 합계,1539
M,TW,리테일,T13,SKM Tainan,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2025,2284.003813518492,25년 합계,1539
M,TW,리테일,T13,SKM Tainan,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2026,2579.920185789244,26년 합계,1539
M,TW,리테일,T13,SKM Tainan,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2022,139.55197327033872,22년 합계,1540
M,TW,리테일,T13,SKM Tainan,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2023,466.1475824937652,23년 합계,1540
M,TW,리테일,T13,SKM Tainan,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2024,414.302760961733,24년 합계,1540
M,TW,리테일,T13,SKM Tainan,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2025,456.79410043079264,25년 합계,1540
M,TW,리테일,T13,SKM Tainan,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2026,497.67029078311845,26년 합계,1540
M,TW,리테일,T13,SKM Tainan,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2022,134.12928373073197,22년 합계,1541
M,TW,리테일,T13,SKM Tainan,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2023,433.23613661181025,23년 합계,1541
M,TW,리테일,T13,SKM Tainan,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2024,318.03800527887137,24년 합계,1541
M,TW,리테일,T13,SKM Tainan,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2025,336.63914077004443,25년 합계,1541
M,TW,리테일,T13,SKM Tainan,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2026,356.1969154605971,26년 합계,1541
M,TW,리테일,T13,SKM Tainan,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2022,0,22년 합계,1542
M,TW,리테일,T13,SKM Tainan,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2023,9.455313472600666,23년 합계,1542
M,TW,리테일,T13,SKM Tainan,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2024,72.43540565607638,24년 합계,1542
M,TW,리테일,T13,SKM Tainan,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2025,95.47167863849921,25년 합계,1542
M,TW,리테일,T13,SKM Tainan,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2026,114.6210124213154,26년 합계,1542
M,TW,리테일,T13,SKM Tainan,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2022,5.422689539606737,22년 합계,1543
M,TW,리테일,T13,SKM Tainan,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2023,23.456132409354304,23년 합계,1543
M,TW,리테일,T13,SKM Tainan,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2024,23.829350026785278,24년 합계,1543
M,TW,리테일,T13,SKM Tainan,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2025,24.68328102224908,25년 합계,1543
M,TW,리테일,T13,SKM Tainan,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2026,26.852362901205993,26년 합계,1543
M,TW,리테일,T13,SKM Tainan,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2022,8.084034907632434,22년 합계,1544
M,TW,리테일,T13,SKM Tainan,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2023,32.3570801223184,23년 합계,1544
M,TW,리테일,T13,SKM Tainan,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2024,27.708439867944154,24년 합계,1544
M,TW,리테일,T13,SKM Tainan,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2025,22.100476669917235,25년 합계,1544
M,TW,리테일,T13,SKM Tainan,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2026,23.99647112151449,26년 합계,1544
M,TW,리테일,T13,SKM Tainan,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,2.450040094491936,22년 합계,1545
M,TW,리테일,T13,SKM Tainan,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,7.774545649818229,23년 합계,1545
M,TW,리테일,T13,SKM Tainan,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,5.232562583332713,24년 합계,1545
M,TW,리테일,T13,SKM Tainan,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,5.42853867942013,25년 합계,1545
M,TW,리테일,T13,SKM Tainan,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,7.566217650242897,26년 합계,1545
M,TW,리테일,T13,SKM Tainan,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,387.7489661426556,22년 합계,1546
M,TW,리테일,T13,SKM Tainan,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,1213.1857035777382,23년 합계,1546
M,TW,리테일,T13,SKM Tainan,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,950.5326789099647,24년 합계,1546
M,TW,리테일,T13,SKM Tainan,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,1139.6154928003102,25년 합계,1546
M,TW,리테일,T13,SKM Tainan,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,1323.818123534871,26년 합계,1546
M,TW,리테일,T13,SKM Tainan,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,0,22년 합계,1547
M,TW,리테일,T13,SKM Tainan,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,0,23년 합계,1547
M,TW,리테일,T13,SKM Tainan,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,0,24년 합계,1547
M,TW,리테일,T13,SKM Tainan,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,0,25년 합계,1547
M,TW,리테일,T13,SKM Tainan,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2026,0,26년 합계,1547
M,TW,리테일,T13,SKM Tainan,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2022,0,22년 합계,1548
M,TW,리테일,T13,SKM Tainan,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2023,2.194420031235075,23년 합계,1548
M,TW,리테일,T13,SKM Tainan,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2024,5.209693993225391,24년 합계,1548
M,TW,리테일,T13,SKM Tainan,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2025,5.458527190539022,25년 합계,1548
M,TW,리테일,T13,SKM Tainan,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2026,5.651280590220453,26년 합계,1548
M,TW,리테일,T13,SKM Tainan,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2022,387.7489661426556,22년 합계,1549
M,TW,리테일,T13,SKM Tainan,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2023,1210.991283546503,23년 합계,1549
M,TW,리테일,T13,SKM Tainan,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2024,945.3229849167394,24년 합계,1549
M,TW,리테일,T13,SKM Tainan,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2025,1134.1569656097713,25년 합계,1549
M,TW,리테일,T13,SKM Tainan,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2026,1318.1668429446504,26년 합계,1549
M,TW,리테일,T13,SKM Tainan,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2022,33.021490124233104,22년 합계,1550
M,TW,리테일,T13,SKM Tainan,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2023,12.757048781397888,23년 합계,1550
M,TW,리테일,T13,SKM Tainan,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2024,9.764627828504334,24년 합계,1550
M,TW,리테일,T13,SKM Tainan,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2025,7.794303454147972,25년 합계,1550
M,TW,리테일,T13,SKM Tainan,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2026,8.507108156822198,26년 합계,1550
M,TW,리테일,T13,SKM Tainan,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2022,0,22년 합계,1551
M,TW,리테일,T13,SKM Tainan,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2023,0,23년 합계,1551
M,TW,리테일,T13,SKM Tainan,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2024,0,24년 합계,1551
M,TW,리테일,T13,SKM Tainan,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2025,0,25년 합계,1551
M,TW,리테일,T13,SKM Tainan,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2026,0,26년 합계,1551
M,TW,리테일,T13,SKM Tainan,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2022,22.320913403919036,22년 합계,1552
M,TW,리테일,T13,SKM Tainan,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2023,40.19086444224382,23년 합계,1552
M,TW,리테일,T13,SKM Tainan,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2024,33.28198430581472,24년 합계,1552
M,TW,리테일,T13,SKM Tainan,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2025,39.85924715881462,25년 합계,1552
M,TW,리테일,T13,SKM Tainan,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2026,46.667059893076775,26년 합계,1552
M,TW,리테일,T13,SKM Tainan,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2022,1.8726930133750277,22년 합계,1553
M,TW,리테일,T13,SKM Tainan,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2023,7.014309897641877,23년 합계,1553
M,TW,리테일,T13,SKM Tainan,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2024,6.037084442179193,24년 합계,1553
M,TW,리테일,T13,SKM Tainan,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2025,6.0361331737667605,25년 합계,1553
M,TW,리테일,T13,SKM Tainan,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2026,6.163767623749347,26년 합계,1553
M,TW,리테일,T13,SKM Tainan,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2022,54.75043439778386,22년 합계,1554
M,TW,리테일,T13,SKM Tainan,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2023,157.98506898944052,23년 합계,1554
M,TW,리테일,T13,SKM Tainan,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2024,125.8867155250896,24년 합계,1554
M,TW,리테일,T13,SKM Tainan,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2025,161.2119128077162,25년 합계,1554
M,TW,리테일,T13,SKM Tainan,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2026,178.44614813817552,26년 합계,1554
M,TW,리테일,T13,SKM Tainan,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2022,32.062392250301656,22년 합계,1555
M,TW,리테일,T13,SKM Tainan,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2023,114.86551874323361,23년 합계,1555
M,TW,리테일,T13,SKM Tainan,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2024,64.07624641836847,24년 합계,1555
M,TW,리테일,T13,SKM Tainan,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2025,83.14877910515742,25년 합계,1555
M,TW,리테일,T13,SKM Tainan,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2026,94.85817095346786,26년 합계,1555
M,TW,리테일,T13,SKM Tainan,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2022,56.08266888734046,22년 합계,1556
M,TW,리테일,T13,SKM Tainan,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2023,260.62833477426005,23년 합계,1556
M,TW,리테일,T13,SKM Tainan,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2024,181.00001281920802,24년 합계,1556
M,TW,리테일,T13,SKM Tainan,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2025,199.5881936707903,25년 합계,1556
M,TW,리테일,T13,SKM Tainan,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2026,221.54763862291236,26년 합계,1556
M,TW,리테일,T13,SKM Tainan,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2022,30.220057048656546,22년 합계,1557
